FID,gid,speed_90
ReAtlas_us_windspeed_offshore.4350,4350,6.875
ReAtlas_us_windspeed_offshore.4355,4355,6.875
ReAtlas_us_windspeed_offshore.4334,4334,6.875
ReAtlas_us_windspeed_offshore.4335,4335,6.375
ReAtlas_us_windspeed_offshore.4339,4339,6.875
ReAtlas_us_windspeed_offshore.4657,4657,6.375
ReAtlas_us_windspeed_offshore.4628,4628,6.875
ReAtlas_us_windspeed_offshore.4359,4359,6.875
ReAtlas_us_windspeed_offshore.4360,4360,6.625
ReAtlas_us_windspeed_offshore.4364,4364,6.625
ReAtlas_us_windspeed_offshore.4372,4372,6.125
ReAtlas_us_windspeed_offshore.4373,4373,6.875
ReAtlas_us_windspeed_offshore.4654,4654,6.125
ReAtlas_us_windspeed_offshore.4381,4381,6.375
ReAtlas_us_windspeed_offshore.4383,4383,6.625
ReAtlas_us_windspeed_offshore.4386,4386,6.125
ReAtlas_us_windspeed_offshore.4387,4387,6.625
ReAtlas_us_windspeed_offshore.4392,4392,6.375
ReAtlas_us_windspeed_offshore.4415,4415,6.625
ReAtlas_us_windspeed_offshore.4433,4433,6.625
ReAtlas_us_windspeed_offshore.4449,4449,6.625
ReAtlas_us_windspeed_offshore.4450,4450,6.625
ReAtlas_us_windspeed_offshore.4460,4460,6.625
ReAtlas_us_windspeed_offshore.4462,4462,6.625
ReAtlas_us_windspeed_offshore.4467,4467,6.625
ReAtlas_us_windspeed_offshore.4475,4475,7.375
ReAtlas_us_windspeed_offshore.4482,4482,6.625
ReAtlas_us_windspeed_offshore.4485,4485,6.625
ReAtlas_us_windspeed_offshore.4486,4486,6.375
ReAtlas_us_windspeed_offshore.4621,4621,6.875
ReAtlas_us_windspeed_offshore.4494,4494,6.625
ReAtlas_us_windspeed_offshore.4576,4576,6.375
ReAtlas_us_windspeed_offshore.4515,4515,6.375
ReAtlas_us_windspeed_offshore.4525,4525,6.375
ReAtlas_us_windspeed_offshore.4529,4529,6.375
ReAtlas_us_windspeed_offshore.4530,4530,6.375
ReAtlas_us_windspeed_offshore.4536,4536,6.375
ReAtlas_us_windspeed_offshore.4538,4538,6.375
ReAtlas_us_windspeed_offshore.4539,4539,6.625
ReAtlas_us_windspeed_offshore.4541,4541,6.125
ReAtlas_us_windspeed_offshore.4546,4546,6.625
ReAtlas_us_windspeed_offshore.4549,4549,6.625
ReAtlas_us_windspeed_offshore.4551,4551,6.625
ReAtlas_us_windspeed_offshore.4560,4560,6.125
ReAtlas_us_windspeed_offshore.4561,4561,7.125
ReAtlas_us_windspeed_offshore.4566,4566,7.375
ReAtlas_us_windspeed_offshore.4145,4145,6.375
ReAtlas_us_windspeed_offshore.4141,4141,6.375
ReAtlas_us_windspeed_offshore.4567,4567,6.375
ReAtlas_us_windspeed_offshore.4568,4568,7.125
ReAtlas_us_windspeed_offshore.4569,4569,6.125
ReAtlas_us_windspeed_offshore.4573,4573,6.375
ReAtlas_us_windspeed_offshore.4577,4577,6.125
ReAtlas_us_windspeed_offshore.4581,4581,6.625
ReAtlas_us_windspeed_offshore.4622,4622,6.875
ReAtlas_us_windspeed_offshore.4588,4588,6.375
ReAtlas_us_windspeed_offshore.4597,4597,6.875
ReAtlas_us_windspeed_offshore.4618,4618,6.875
ReAtlas_us_windspeed_offshore.4602,4602,5.875
ReAtlas_us_windspeed_offshore.4603,4603,6.875
ReAtlas_us_windspeed_offshore.4608,4608,6.875
ReAtlas_us_windspeed_offshore.4609,4609,6.875
ReAtlas_us_windspeed_offshore.4613,4613,7.125
ReAtlas_us_windspeed_offshore.4614,4614,6.875
ReAtlas_us_windspeed_offshore.4625,4625,6.625
ReAtlas_us_windspeed_offshore.4627,4627,6.125
ReAtlas_us_windspeed_offshore.4638,4638,6.625
ReAtlas_us_windspeed_offshore.4639,4639,6.875
ReAtlas_us_windspeed_offshore.4645,4645,6.125
ReAtlas_us_windspeed_offshore.4660,4660,6.125
ReAtlas_us_windspeed_offshore.4554,4554,7.125
ReAtlas_us_windspeed_offshore.4555,4555,6.625
ReAtlas_us_windspeed_offshore.4661,4661,6.625
ReAtlas_us_windspeed_offshore.4665,4665,6.375
ReAtlas_us_windspeed_offshore.4674,4674,5.875
ReAtlas_us_windspeed_offshore.4678,4678,5.875
ReAtlas_us_windspeed_offshore.4681,4681,6.625
ReAtlas_us_windspeed_offshore.4684,4684,5.875
ReAtlas_us_windspeed_offshore.4686,4686,5.875
ReAtlas_us_windspeed_offshore.4691,4691,6.125
ReAtlas_us_windspeed_offshore.4694,4694,6.125
ReAtlas_us_windspeed_offshore.4695,4695,5.875
ReAtlas_us_windspeed_offshore.4708,4708,5.875
ReAtlas_us_windspeed_offshore.4713,4713,5.875
ReAtlas_us_windspeed_offshore.4735,4735,6.625
ReAtlas_us_windspeed_offshore.4729,4729,6.625
ReAtlas_us_windspeed_offshore.4714,4714,6.125
ReAtlas_us_windspeed_offshore.4715,4715,5.875
ReAtlas_us_windspeed_offshore.4220,4220,6.875
ReAtlas_us_windspeed_offshore.4650,4650,6.625
ReAtlas_us_windspeed_offshore.3576,3576,6.875
ReAtlas_us_windspeed_offshore.4523,4523,6.375
ReAtlas_us_windspeed_offshore.4648,4648,6.375
ReAtlas_us_windspeed_offshore.4706,4706,6.375
ReAtlas_us_windspeed_offshore.4700,4700,7.125
ReAtlas_us_windspeed_offshore.4667,4667,7.625
ReAtlas_us_windspeed_offshore.4687,4687,6.625
ReAtlas_us_windspeed_offshore.4059,4059,7.375
ReAtlas_us_windspeed_offshore.4232,4232,7.125
ReAtlas_us_windspeed_offshore.4636,4636,6.375
ReAtlas_us_windspeed_offshore.5411,5411,6.875
ReAtlas_us_windspeed_offshore.4212,4212,6.625
ReAtlas_us_windspeed_offshore.4647,4647,6.875
ReAtlas_us_windspeed_offshore.4819,4819,7.125
ReAtlas_us_windspeed_offshore.4756,4756,6.625
ReAtlas_us_windspeed_offshore.4761,4761,6.875
ReAtlas_us_windspeed_offshore.4592,4592,6.875
ReAtlas_us_windspeed_offshore.4586,4586,6.875
ReAtlas_us_windspeed_offshore.4584,4584,6.875
ReAtlas_us_windspeed_offshore.4578,4578,6.875
ReAtlas_us_windspeed_offshore.4562,4562,7.375
ReAtlas_us_windspeed_offshore.4575,4575,7.125
ReAtlas_us_windspeed_offshore.4565,4565,7.125
ReAtlas_us_windspeed_offshore.4556,4556,7.125
ReAtlas_us_windspeed_offshore.4663,4663,7.125
ReAtlas_us_windspeed_offshore.4534,4534,7.125
ReAtlas_us_windspeed_offshore.4528,4528,7.125
ReAtlas_us_windspeed_offshore.4445,4445,7.875
ReAtlas_us_windspeed_offshore.4264,4264,7.375
ReAtlas_us_windspeed_offshore.4248,4248,7.375
ReAtlas_us_windspeed_offshore.4158,4158,7.625
ReAtlas_us_windspeed_offshore.4185,4185,7.125
ReAtlas_us_windspeed_offshore.4210,4210,7.375
ReAtlas_us_windspeed_offshore.4184,4184,7.375
ReAtlas_us_windspeed_offshore.4247,4247,6.375
ReAtlas_us_windspeed_offshore.4726,4726,6.625
ReAtlas_us_windspeed_offshore.4746,4746,6.625
ReAtlas_us_windspeed_offshore.4807,4807,7.125
ReAtlas_us_windspeed_offshore.4730,4730,7.125
ReAtlas_us_windspeed_offshore.4915,4915,7.125
ReAtlas_us_windspeed_offshore.4251,4251,6.375
ReAtlas_us_windspeed_offshore.4297,4297,6.375
ReAtlas_us_windspeed_offshore.4632,4632,6.375
ReAtlas_us_windspeed_offshore.5268,5268,7.375
ReAtlas_us_windspeed_offshore.4817,4817,7.375
ReAtlas_us_windspeed_offshore.4818,4818,7.375
ReAtlas_us_windspeed_offshore.4816,4816,7.375
ReAtlas_us_windspeed_offshore.4136,4136,6.375
ReAtlas_us_windspeed_offshore.4131,4131,6.375
ReAtlas_us_windspeed_offshore.4123,4123,6.375
ReAtlas_us_windspeed_offshore.4107,4107,6.375
ReAtlas_us_windspeed_offshore.4104,4104,6.375
ReAtlas_us_windspeed_offshore.4040,4040,6.625
ReAtlas_us_windspeed_offshore.4036,4036,6.625
ReAtlas_us_windspeed_offshore.4022,4022,6.625
ReAtlas_us_windspeed_offshore.4020,4020,6.625
ReAtlas_us_windspeed_offshore.4016,4016,6.625
ReAtlas_us_windspeed_offshore.3992,3992,6.375
ReAtlas_us_windspeed_offshore.4012,4012,6.625
ReAtlas_us_windspeed_offshore.3983,3983,6.625
ReAtlas_us_windspeed_offshore.3961,3961,6.375
ReAtlas_us_windspeed_offshore.4183,4183,6.375
ReAtlas_us_windspeed_offshore.4191,4191,6.375
ReAtlas_us_windspeed_offshore.4227,4227,6.375
ReAtlas_us_windspeed_offshore.4233,4233,6.375
ReAtlas_us_windspeed_offshore.4300,4300,6.375
ReAtlas_us_windspeed_offshore.4288,4288,6.375
ReAtlas_us_windspeed_offshore.4309,4309,6.375
ReAtlas_us_windspeed_offshore.4655,4655,6.375
ReAtlas_us_windspeed_offshore.4719,4719,7.125
ReAtlas_us_windspeed_offshore.4723,4723,6.875
ReAtlas_us_windspeed_offshore.4745,4745,6.875
ReAtlas_us_windspeed_offshore.3870,3870,6.375
ReAtlas_us_windspeed_offshore.4321,4321,6.625
ReAtlas_us_windspeed_offshore.4336,4336,6.375
ReAtlas_us_windspeed_offshore.4630,4630,6.375
ReAtlas_us_windspeed_offshore.4367,4367,6.375
ReAtlas_us_windspeed_offshore.4380,4380,6.375
ReAtlas_us_windspeed_offshore.4382,4382,6.375
ReAtlas_us_windspeed_offshore.4406,4406,6.625
ReAtlas_us_windspeed_offshore.4416,4416,6.625
ReAtlas_us_windspeed_offshore.4425,4425,6.625
ReAtlas_us_windspeed_offshore.4437,4437,6.875
ReAtlas_us_windspeed_offshore.4457,4457,6.625
ReAtlas_us_windspeed_offshore.4496,4496,7.875
ReAtlas_us_windspeed_offshore.4521,4521,6.625
ReAtlas_us_windspeed_offshore.4827,4827,6.875
ReAtlas_us_windspeed_offshore.4574,4574,6.625
ReAtlas_us_windspeed_offshore.4623,4623,6.375
ReAtlas_us_windspeed_offshore.4727,4727,7.125
ReAtlas_us_windspeed_offshore.4582,4582,6.875
ReAtlas_us_windspeed_offshore.4585,4585,6.875
ReAtlas_us_windspeed_offshore.4587,4587,6.625
ReAtlas_us_windspeed_offshore.4884,4884,6.875
ReAtlas_us_windspeed_offshore.4891,4891,6.875
ReAtlas_us_windspeed_offshore.4593,4593,6.875
ReAtlas_us_windspeed_offshore.4599,4599,6.875
ReAtlas_us_windspeed_offshore.4617,4617,6.375
ReAtlas_us_windspeed_offshore.4641,4641,6.375
ReAtlas_us_windspeed_offshore.4642,4642,8.125
ReAtlas_us_windspeed_offshore.4666,4666,6.375
ReAtlas_us_windspeed_offshore.4653,4653,6.375
ReAtlas_us_windspeed_offshore.4659,4659,6.375
ReAtlas_us_windspeed_offshore.4662,4662,6.375
ReAtlas_us_windspeed_offshore.4664,4664,7.375
ReAtlas_us_windspeed_offshore.4728,4728,7.125
ReAtlas_us_windspeed_offshore.4693,4693,6.375
ReAtlas_us_windspeed_offshore.4740,4740,6.625
ReAtlas_us_windspeed_offshore.4742,4742,6.875
ReAtlas_us_windspeed_offshore.4751,4751,7.125
ReAtlas_us_windspeed_offshore.4753,4753,7.125
ReAtlas_us_windspeed_offshore.4754,4754,7.125
ReAtlas_us_windspeed_offshore.4772,4772,7.125
ReAtlas_us_windspeed_offshore.4774,4774,7.625
ReAtlas_us_windspeed_offshore.4782,4782,6.875
ReAtlas_us_windspeed_offshore.4822,4822,7.375
ReAtlas_us_windspeed_offshore.4896,4896,7.125
ReAtlas_us_windspeed_offshore.4935,4935,7.125
ReAtlas_us_windspeed_offshore.4905,4905,7.375
ReAtlas_us_windspeed_offshore.4928,4928,7.625
ReAtlas_us_windspeed_offshore.4933,4933,7.625
ReAtlas_us_windspeed_offshore.5330,5330,8.625
ReAtlas_us_windspeed_offshore.5334,5334,8.625
ReAtlas_us_windspeed_offshore.5345,5345,8.625
ReAtlas_us_windspeed_offshore.3975,3975,7.875
ReAtlas_us_windspeed_offshore.3903,3903,7.375
ReAtlas_us_windspeed_offshore.3971,3971,8.125
ReAtlas_us_windspeed_offshore.3749,3749,8.375
ReAtlas_us_windspeed_offshore.5357,5357,7.375
ReAtlas_us_windspeed_offshore.4652,4652,7.125
ReAtlas_us_windspeed_offshore.4656,4656,6.875
ReAtlas_us_windspeed_offshore.4239,4239,6.375
ReAtlas_us_windspeed_offshore.4649,4649,8.125
ReAtlas_us_windspeed_offshore.4732,4732,6.875
ReAtlas_us_windspeed_offshore.4850,4850,7.125
ReAtlas_us_windspeed_offshore.4493,4493,6.625
ReAtlas_us_windspeed_offshore.4465,4465,7.125
ReAtlas_us_windspeed_offshore.3953,3953,8.875
ReAtlas_us_windspeed_offshore.4015,4015,6.875
ReAtlas_us_windspeed_offshore.4003,4003,7.375
ReAtlas_us_windspeed_offshore.3958,3958,7.625
ReAtlas_us_windspeed_offshore.3931,3931,7.125
ReAtlas_us_windspeed_offshore.3974,3974,7.625
ReAtlas_us_windspeed_offshore.3989,3989,7.125
ReAtlas_us_windspeed_offshore.3962,3962,7.625
ReAtlas_us_windspeed_offshore.3937,3937,7.375
ReAtlas_us_windspeed_offshore.3997,3997,6.875
ReAtlas_us_windspeed_offshore.3936,3936,6.875
ReAtlas_us_windspeed_offshore.3998,3998,7.375
ReAtlas_us_windspeed_offshore.4000,4000,6.875
ReAtlas_us_windspeed_offshore.3943,3943,7.125
ReAtlas_us_windspeed_offshore.3963,3963,7.375
ReAtlas_us_windspeed_offshore.3968,3968,7.625
ReAtlas_us_windspeed_offshore.3950,3950,7.125
ReAtlas_us_windspeed_offshore.4001,4001,7.125
ReAtlas_us_windspeed_offshore.3935,3935,7.125
ReAtlas_us_windspeed_offshore.3994,3994,7.375
ReAtlas_us_windspeed_offshore.3993,3993,8.125
ReAtlas_us_windspeed_offshore.4030,4030,7.625
ReAtlas_us_windspeed_offshore.3934,3934,7.375
ReAtlas_us_windspeed_offshore.4466,4466,6.625
ReAtlas_us_windspeed_offshore.4403,4403,6.875
ReAtlas_us_windspeed_offshore.3944,3944,7.625
ReAtlas_us_windspeed_offshore.3942,3942,7.625
ReAtlas_us_windspeed_offshore.3969,3969,6.625
ReAtlas_us_windspeed_offshore.4404,4404,6.625
ReAtlas_us_windspeed_offshore.4506,4506,6.625
ReAtlas_us_windspeed_offshore.4418,4418,6.875
ReAtlas_us_windspeed_offshore.4507,4507,6.625
ReAtlas_us_windspeed_offshore.4397,4397,6.875
ReAtlas_us_windspeed_offshore.4505,4505,6.625
ReAtlas_us_windspeed_offshore.4503,4503,6.625
ReAtlas_us_windspeed_offshore.4338,4338,7.875
ReAtlas_us_windspeed_offshore.4333,4333,7.875
ReAtlas_us_windspeed_offshore.4472,4472,7.125
ReAtlas_us_windspeed_offshore.3996,3996,8.375
ReAtlas_us_windspeed_offshore.3973,3973,7.875
ReAtlas_us_windspeed_offshore.4508,4508,6.875
ReAtlas_us_windspeed_offshore.4455,4455,7.125
ReAtlas_us_windspeed_offshore.4513,4513,7.625
ReAtlas_us_windspeed_offshore.4492,4492,7.375
ReAtlas_us_windspeed_offshore.4441,4441,7.625
ReAtlas_us_windspeed_offshore.4447,4447,7.875
ReAtlas_us_windspeed_offshore.4497,4497,7.125
ReAtlas_us_windspeed_offshore.4459,4459,8.125
ReAtlas_us_windspeed_offshore.4452,4452,8.125
ReAtlas_us_windspeed_offshore.4446,4446,7.625
ReAtlas_us_windspeed_offshore.3923,3923,7.125
ReAtlas_us_windspeed_offshore.3915,3915,7.375
ReAtlas_us_windspeed_offshore.3893,3893,7.625
ReAtlas_us_windspeed_offshore.3909,3909,7.125
ReAtlas_us_windspeed_offshore.3883,3883,8.125
ReAtlas_us_windspeed_offshore.3763,3763,8.125
ReAtlas_us_windspeed_offshore.4489,4489,7.375
ReAtlas_us_windspeed_offshore.4474,4474,7.625
ReAtlas_us_windspeed_offshore.4230,4230,8.625
ReAtlas_us_windspeed_offshore.4337,4337,8.125
ReAtlas_us_windspeed_offshore.3852,3852,7.875
ReAtlas_us_windspeed_offshore.3882,3882,6.375
ReAtlas_us_windspeed_offshore.3908,3908,7.375
ReAtlas_us_windspeed_offshore.3897,3897,7.375
ReAtlas_us_windspeed_offshore.3930,3930,7.125
ReAtlas_us_windspeed_offshore.3889,3889,7.625
ReAtlas_us_windspeed_offshore.3895,3895,7.375
ReAtlas_us_windspeed_offshore.3879,3879,8.125
ReAtlas_us_windspeed_offshore.3894,3894,7.375
ReAtlas_us_windspeed_offshore.3921,3921,7.375
ReAtlas_us_windspeed_offshore.3925,3925,7.125
ReAtlas_us_windspeed_offshore.3890,3890,7.375
ReAtlas_us_windspeed_offshore.3884,3884,7.875
ReAtlas_us_windspeed_offshore.3892,3892,7.375
ReAtlas_us_windspeed_offshore.3912,3912,6.875
ReAtlas_us_windspeed_offshore.3911,3911,7.125
ReAtlas_us_windspeed_offshore.3913,3913,7.375
ReAtlas_us_windspeed_offshore.3896,3896,7.625
ReAtlas_us_windspeed_offshore.3888,3888,8.125
ReAtlas_us_windspeed_offshore.3949,3949,6.375
ReAtlas_us_windspeed_offshore.3945,3945,6.375
ReAtlas_us_windspeed_offshore.3933,3933,6.625
ReAtlas_us_windspeed_offshore.3924,3924,6.625
ReAtlas_us_windspeed_offshore.3918,3918,6.625
ReAtlas_us_windspeed_offshore.3919,3919,7.875
ReAtlas_us_windspeed_offshore.3772,3772,8.625
ReAtlas_us_windspeed_offshore.3738,3738,8.375
ReAtlas_us_windspeed_offshore.3729,3729,8.625
ReAtlas_us_windspeed_offshore.3730,3730,8.875
ReAtlas_us_windspeed_offshore.3715,3715,8.375
ReAtlas_us_windspeed_offshore.3705,3705,8.875
ReAtlas_us_windspeed_offshore.3710,3710,8.875
ReAtlas_us_windspeed_offshore.3751,3751,8.625
ReAtlas_us_windspeed_offshore.3878,3878,8.375
ReAtlas_us_windspeed_offshore.3877,3877,7.625
ReAtlas_us_windspeed_offshore.3839,3839,8.125
ReAtlas_us_windspeed_offshore.3784,3784,8.125
ReAtlas_us_windspeed_offshore.3741,3741,7.375
ReAtlas_us_windspeed_offshore.3750,3750,8.125
ReAtlas_us_windspeed_offshore.3745,3745,7.875
ReAtlas_us_windspeed_offshore.3891,3891,6.375
ReAtlas_us_windspeed_offshore.3887,3887,6.375
ReAtlas_us_windspeed_offshore.3880,3880,6.375
ReAtlas_us_windspeed_offshore.3864,3864,6.625
ReAtlas_us_windspeed_offshore.3863,3863,6.625
ReAtlas_us_windspeed_offshore.3862,3862,6.625
ReAtlas_us_windspeed_offshore.3907,3907,6.625
ReAtlas_us_windspeed_offshore.3799,3799,7.875
ReAtlas_us_windspeed_offshore.3691,3691,7.375
ReAtlas_us_windspeed_offshore.3774,3774,7.625
ReAtlas_us_windspeed_offshore.4501,4501,6.625
ReAtlas_us_windspeed_offshore.4398,4398,6.625
ReAtlas_us_windspeed_offshore.3860,3860,6.625
ReAtlas_us_windspeed_offshore.4330,4330,8.125
ReAtlas_us_windspeed_offshore.4314,4314,7.375
ReAtlas_us_windspeed_offshore.3719,3719,8.625
ReAtlas_us_windspeed_offshore.3716,3716,8.125
ReAtlas_us_windspeed_offshore.3718,3718,8.625
ReAtlas_us_windspeed_offshore.4319,4319,7.625
ReAtlas_us_windspeed_offshore.3789,3789,8.125
ReAtlas_us_windspeed_offshore.3787,3787,7.875
ReAtlas_us_windspeed_offshore.3781,3781,8.125
ReAtlas_us_windspeed_offshore.3778,3778,7.875
ReAtlas_us_windspeed_offshore.3769,3769,8.125
ReAtlas_us_windspeed_offshore.3840,3840,7.625
ReAtlas_us_windspeed_offshore.3777,3777,8.125
ReAtlas_us_windspeed_offshore.3785,3785,8.375
ReAtlas_us_windspeed_offshore.3767,3767,8.125
ReAtlas_us_windspeed_offshore.3766,3766,8.375
ReAtlas_us_windspeed_offshore.3771,3771,8.125
ReAtlas_us_windspeed_offshore.3775,3775,7.875
ReAtlas_us_windspeed_offshore.3765,3765,8.125
ReAtlas_us_windspeed_offshore.3758,3758,8.375
ReAtlas_us_windspeed_offshore.3742,3742,8.625
ReAtlas_us_windspeed_offshore.3759,3759,8.375
ReAtlas_us_windspeed_offshore.3760,3760,8.125
ReAtlas_us_windspeed_offshore.3734,3734,8.875
ReAtlas_us_windspeed_offshore.3726,3726,8.625
ReAtlas_us_windspeed_offshore.3743,3743,8.375
ReAtlas_us_windspeed_offshore.3720,3720,8.125
ReAtlas_us_windspeed_offshore.4357,4357,7.625
ReAtlas_us_windspeed_offshore.4293,4293,7.875
ReAtlas_us_windspeed_offshore.4286,4286,7.875
ReAtlas_us_windspeed_offshore.4275,4275,7.875
ReAtlas_us_windspeed_offshore.4254,4254,8.125
ReAtlas_us_windspeed_offshore.4269,4269,8.125
ReAtlas_us_windspeed_offshore.3822,3822,8.125
ReAtlas_us_windspeed_offshore.3818,3818,8.625
ReAtlas_us_windspeed_offshore.3817,3817,7.875
ReAtlas_us_windspeed_offshore.3806,3806,8.125
ReAtlas_us_windspeed_offshore.3801,3801,8.375
ReAtlas_us_windspeed_offshore.3807,3807,8.625
ReAtlas_us_windspeed_offshore.3795,3795,8.875
ReAtlas_us_windspeed_offshore.3793,3793,8.375
ReAtlas_us_windspeed_offshore.3786,3786,8.375
ReAtlas_us_windspeed_offshore.3794,3794,8.625
ReAtlas_us_windspeed_offshore.3780,3780,8.125
ReAtlas_us_windspeed_offshore.3747,3747,7.875
ReAtlas_us_windspeed_offshore.3754,3754,8.125
ReAtlas_us_windspeed_offshore.3746,3746,8.375
ReAtlas_us_windspeed_offshore.3739,3739,8.125
ReAtlas_us_windspeed_offshore.3731,3731,8.375
ReAtlas_us_windspeed_offshore.3724,3724,7.375
ReAtlas_us_windspeed_offshore.3723,3723,7.875
ReAtlas_us_windspeed_offshore.3722,3722,8.375
ReAtlas_us_windspeed_offshore.4324,4324,8.125
ReAtlas_us_windspeed_offshore.4326,4326,8.375
ReAtlas_us_windspeed_offshore.4424,4424,6.625
ReAtlas_us_windspeed_offshore.4426,4426,6.625
ReAtlas_us_windspeed_offshore.4448,4448,6.625
ReAtlas_us_windspeed_offshore.4484,4484,6.625
ReAtlas_us_windspeed_offshore.3812,3812,8.375
ReAtlas_us_windspeed_offshore.3655,3655,8.875
ReAtlas_us_windspeed_offshore.3657,3657,8.875
ReAtlas_us_windspeed_offshore.3690,3690,7.375
ReAtlas_us_windspeed_offshore.3687,3687,7.625
ReAtlas_us_windspeed_offshore.3674,3674,7.125
ReAtlas_us_windspeed_offshore.3737,3737,7.375
ReAtlas_us_windspeed_offshore.3733,3733,7.375
ReAtlas_us_windspeed_offshore.3725,3725,7.375
ReAtlas_us_windspeed_offshore.3670,3670,7.125
ReAtlas_us_windspeed_offshore.3662,3662,7.125
ReAtlas_us_windspeed_offshore.3717,3717,7.875
ReAtlas_us_windspeed_offshore.3624,3624,7.625
ReAtlas_us_windspeed_offshore.3617,3617,7.125
ReAtlas_us_windspeed_offshore.3697,3697,6.375
ReAtlas_us_windspeed_offshore.3679,3679,6.375
ReAtlas_us_windspeed_offshore.3677,3677,6.375
ReAtlas_us_windspeed_offshore.3689,3689,6.375
ReAtlas_us_windspeed_offshore.3672,3672,6.375
ReAtlas_us_windspeed_offshore.3668,3668,6.375
ReAtlas_us_windspeed_offshore.3666,3666,6.375
ReAtlas_us_windspeed_offshore.3804,3804,8.375
ReAtlas_us_windspeed_offshore.3792,3792,7.875
ReAtlas_us_windspeed_offshore.3779,3779,7.375
ReAtlas_us_windspeed_offshore.3791,3791,8.125
ReAtlas_us_windspeed_offshore.3619,3619,6.375
ReAtlas_us_windspeed_offshore.3773,3773,7.375
ReAtlas_us_windspeed_offshore.3402,3402,6.625
ReAtlas_us_windspeed_offshore.3698,3698,7.625
ReAtlas_us_windspeed_offshore.3621,3621,7.375
ReAtlas_us_windspeed_offshore.3620,3620,7.125
ReAtlas_us_windspeed_offshore.3808,3808,6.375
ReAtlas_us_windspeed_offshore.3790,3790,6.375
ReAtlas_us_windspeed_offshore.3703,3703,6.375
ReAtlas_us_windspeed_offshore.3712,3712,6.375
ReAtlas_us_windspeed_offshore.3648,3648,7.375
ReAtlas_us_windspeed_offshore.3647,3647,7.875
ReAtlas_us_windspeed_offshore.4307,4307,7.375
ReAtlas_us_windspeed_offshore.3843,3843,8.375
ReAtlas_us_windspeed_offshore.3834,3834,8.375
ReAtlas_us_windspeed_offshore.3838,3838,8.625
ReAtlas_us_windspeed_offshore.3832,3832,8.125
ReAtlas_us_windspeed_offshore.3833,3833,8.875
ReAtlas_us_windspeed_offshore.3824,3824,8.125
ReAtlas_us_windspeed_offshore.3827,3827,7.875
ReAtlas_us_windspeed_offshore.3820,3820,8.375
ReAtlas_us_windspeed_offshore.3821,3821,7.875
ReAtlas_us_windspeed_offshore.3823,3823,8.375
ReAtlas_us_windspeed_offshore.3816,3816,8.125
ReAtlas_us_windspeed_offshore.3828,3828,8.625
ReAtlas_us_windspeed_offshore.3815,3815,8.875
ReAtlas_us_windspeed_offshore.3810,3810,8.375
ReAtlas_us_windspeed_offshore.3811,3811,7.875
ReAtlas_us_windspeed_offshore.3809,3809,8.625
ReAtlas_us_windspeed_offshore.3813,3813,8.875
ReAtlas_us_windspeed_offshore.3805,3805,8.125
ReAtlas_us_windspeed_offshore.3782,3782,7.875
ReAtlas_us_windspeed_offshore.3752,3752,7.625
ReAtlas_us_windspeed_offshore.3768,3768,7.375
ReAtlas_us_windspeed_offshore.4250,4250,7.625
ReAtlas_us_windspeed_offshore.4204,4204,7.125
ReAtlas_us_windspeed_offshore.4026,4026,7.875
ReAtlas_us_windspeed_offshore.4044,4044,7.875
ReAtlas_us_windspeed_offshore.4031,4031,7.875
ReAtlas_us_windspeed_offshore.3714,3714,8.625
ReAtlas_us_windspeed_offshore.3694,3694,7.625
ReAtlas_us_windspeed_offshore.3688,3688,7.625
ReAtlas_us_windspeed_offshore.3704,3704,8.625
ReAtlas_us_windspeed_offshore.4133,4133,6.875
ReAtlas_us_windspeed_offshore.3650,3650,6.375
ReAtlas_us_windspeed_offshore.3665,3665,6.625
ReAtlas_us_windspeed_offshore.3702,3702,7.875
ReAtlas_us_windspeed_offshore.3700,3700,8.375
ReAtlas_us_windspeed_offshore.3831,3831,7.375
ReAtlas_us_windspeed_offshore.3848,3848,8.125
ReAtlas_us_windspeed_offshore.3847,3847,8.625
ReAtlas_us_windspeed_offshore.3814,3814,7.375
ReAtlas_us_windspeed_offshore.3846,3846,8.375
ReAtlas_us_windspeed_offshore.3842,3842,7.875
ReAtlas_us_windspeed_offshore.3825,3825,7.375
ReAtlas_us_windspeed_offshore.3845,3845,8.125
ReAtlas_us_windspeed_offshore.3841,3841,8.125
