FID,lat,lon,gid,reachid,pen_power_,pen_head_f
ReAtlas_smallhydro.801,44.45238262963818,-74.77324703519093,801,166884.000000,6917.690,88.419
ReAtlas_smallhydro.802,44.52132543699027,-75.18823756266806,802,181040.000000,2256.490,95.866
ReAtlas_smallhydro.805,44.51984533999055,-74.81650029977482,805,166863.000000,7173.690,88.386
ReAtlas_smallhydro.807,44.56527285866422,-74.94445504729785,807,166855.000000,10093.813,119.094
ReAtlas_smallhydro.809,44.61555033304991,-74.97395784116537,809,166853.000000,6287.784,73.655
ReAtlas_smallhydro.810,44.63095258333415,-74.81875595082263,810,167337.000000,1317.996,102.657
ReAtlas_smallhydro.811,44.65707293866351,-74.8489022955236,811,167330.000000,1180.993,83.694
ReAtlas_smallhydro.812,44.70367337205601,-75.00708643402257,812,166830.000000,2244.340,25.689
ReAtlas_smallhydro.813,44.67441607863604,-74.5517193489849,813,167268.000000,1091.006,64.895
ReAtlas_smallhydro.814,44.79826506532117,-74.98375792242217,814,166814.000000,2858.537,32.513
ReAtlas_smallhydro.815,44.80266699556282,-74.9940432651535,815,166805.000000,2408.484,27.297
ReAtlas_smallhydro.816,44.75102252172944,-74.22030255902308,816,167736.000000,2060.429,208.629
ReAtlas_smallhydro.817,44.87865948109932,-74.31299844128927,817,167661.000000,1128.144,81.726
ReAtlas_smallhydro.819,44.9221421039141,-74.09396856431258,819,167787.000000,1216.250,154.528
ReAtlas_smallhydro.1,41.32522207303168,-73.10214749713339,1,10607.0000000,1984.884,15.650
ReAtlas_smallhydro.2,41.37432325420959,-73.15509889836491,2,10586.0000000,2029.035,16.109
ReAtlas_smallhydro.3,41.383849811314214,-73.16348682353342,3,10576.0000000,2333.693,18.570
ReAtlas_smallhydro.4,41.511879514631644,-73.31607170525754,4,10528.0000000,1275.577,102.395
ReAtlas_smallhydro.5,41.54094731583411,-73.40568247104483,5,10508.0000000,1134.486,11.909
ReAtlas_smallhydro.6,41.619505513165784,-73.46090335210869,6,10456.0000000,1759.034,21.818
ReAtlas_smallhydro.7,41.52237905475977,-72.83854431167421,7,16733.0000000,1519.457,27.100
ReAtlas_smallhydro.8,41.47960293375167,-72.50064971180669,8,21595.0000000,1057.118,1.280
ReAtlas_smallhydro.9,41.67461063600157,-73.51008306412359,9,10401.0000000,2982.359,47.178
ReAtlas_smallhydro.10,41.73915273441013,-73.47142189931606,10,10352.0000000,1298.280,21.161
ReAtlas_smallhydro.11,41.61679712195029,-72.61985323235893,11,21527.0000000,5575.674,6.890
ReAtlas_smallhydro.12,41.53831655899919,-72.05103373142978,12,16702.0000000,1495.588,14.698
ReAtlas_smallhydro.13,41.555500321395904,-72.04243318472254,13,9971.00000000,1182.812,19.685
ReAtlas_smallhydro.14,41.56943108697056,-72.00951015743738,14,9970.00000000,3686.849,61.844
ReAtlas_smallhydro.15,41.762430658185934,-72.8943096193596,15,8740.00000000,1093.869,34.088
ReAtlas_smallhydro.16,41.61977278587466,-72.08782184247613,16,16692.0000000,3650.534,104.167
ReAtlas_smallhydro.17,41.75232251945727,-72.65015582049708,17,21441.0000000,3134.021,3.937
ReAtlas_smallhydro.18,41.95899263082871,-73.37222113696058,18,10207.0000000,4587.806,88.714
ReAtlas_smallhydro.19,41.72050705825143,-71.9582081556373,19,9931.00000000,1261.236,26.083
ReAtlas_smallhydro.20,41.87982719170808,-72.61762686106499,20,21393.0000000,3643.900,4.692
ReAtlas_smallhydro.21,41.906688730340726,-72.6193545413183,21,21380.0000000,5321.902,6.857
ReAtlas_smallhydro.22,41.96762325295716,-72.60945489343152,22,21356.0000000,7724.712,10.007
ReAtlas_smallhydro.23,41.914540726104434,-71.9111331253111,23,9858.00000000,1186.983,50.525
ReAtlas_smallhydro.24,42.11633128024623,-72.61958702387716,24,21295.0000000,1959.844,2.723
ReAtlas_smallhydro.25,42.16687116313599,-72.82874568974489,25,8525.00000000,1083.839,36.581
ReAtlas_smallhydro.26,42.147039579932155,-72.62264542076895,26,21284.0000000,1868.111,2.822
ReAtlas_smallhydro.27,42.14995318863369,-72.60544609622048,27,8418.00000000,1627.964,29.888
ReAtlas_smallhydro.28,42.15806142027815,-72.48921802243663,28,8408.00000000,1689.898,32.415
ReAtlas_smallhydro.29,42.1772826971412,-72.40943981355224,29,8396.00000000,2125.973,42.159
ReAtlas_smallhydro.30,42.21338221938234,-72.60143932947977,30,20878.0000000,26435.233,40.026
ReAtlas_smallhydro.31,42.28205087614996,-72.34183813995003,31,8380.00000000,1887.804,131.759
ReAtlas_smallhydro.32,42.465001028966476,-72.58569932988092,32,20766.0000000,3913.246,6.201
ReAtlas_smallhydro.33,42.533001527867214,-72.6516994950145,33,8203.00000000,1896.170,36.581
ReAtlas_smallhydro.34,42.563217137424914,-72.68831649821419,34,8193.00000000,1128.780,23.228
ReAtlas_smallhydro.35,42.57383018920641,-72.70703905318896,35,8194.00000000,2244.823,47.146
ReAtlas_smallhydro.36,42.60110416707193,-72.7337088957409,36,8185.00000000,2793.329,59.252
ReAtlas_smallhydro.37,42.6276628131127,-72.73826614752505,37,8157.00000000,1774.403,45.899
ReAtlas_smallhydro.38,42.58611584565059,-72.44989288552978,38,8007.00000000,1017.971,36.942
ReAtlas_smallhydro.39,42.598116817243124,-72.49694859578887,39,20732.0000000,2075.305,3.904
ReAtlas_smallhydro.40,42.610502314122385,-72.55222824183625,40,20734.0000000,28699.407,51.115
ReAtlas_smallhydro.41,42.70056536907361,-72.95127456392265,41,8141.00000000,2248.772,86.319
ReAtlas_smallhydro.42,42.79164443943339,-72.9165128764256,42,8099.00000000,3260.257,169.291
ReAtlas_smallhydro.43,42.74898234325773,-72.47429272040088,43,20703.0000000,2523.200,4.790
ReAtlas_smallhydro.44,42.766302857939785,-72.5127739488685,44,20159.0000000,1314.818,2.657
ReAtlas_smallhydro.45,42.774544106841695,-72.49584593989522,45,20698.0000000,10945.716,22.113
ReAtlas_smallhydro.46,42.87087239567994,-72.55455562298735,46,20134.0000000,1626.328,3.609
ReAtlas_smallhydro.47,42.65254961738005,-71.32360333952909,47,15395.0000000,7443.248,23.360
ReAtlas_smallhydro.48,42.7507220207775,-71.50438544996064,48,6738.00000000,1188.558,29.462
ReAtlas_smallhydro.49,42.704253617088185,-71.15224863963522,49,15344.0000000,5087.600,14.239
ReAtlas_smallhydro.50,42.96516025137495,-72.50087985122445,50,20108.0000000,2429.013,5.446
ReAtlas_smallhydro.51,42.728495352500154,-71.12693925100984,51,15315.0000000,1825.107,4.921
ReAtlas_smallhydro.52,42.996027708621156,-72.46229091310795,52,20099.0000000,3444.310,7.776
ReAtlas_smallhydro.53,42.771656415691915,-71.12594603660474,53,15254.0000000,1014.109,2.723
ReAtlas_smallhydro.54,43.12433371946116,-72.76833940683227,54,7816.00000000,2600.854,169.488
ReAtlas_smallhydro.55,42.88962239475739,-71.46279114834397,55,15206.0000000,1155.720,4.724
ReAtlas_smallhydro.56,42.817216688865074,-71.00066361589427,56,15226.0000000,1693.900,4.495
ReAtlas_smallhydro.57,42.93567642404691,-71.45675333118334,57,15160.0000000,1627.454,6.824
ReAtlas_smallhydro.58,43.120252276290316,-72.43270518078188,58,20067.0000000,22815.662,52.920
ReAtlas_smallhydro.59,42.997438624263204,-71.47177515740557,59,15114.0000000,9304.157,42.126
ReAtlas_smallhydro.60,43.15549792749623,-71.85384058023163,60,6606.00000000,1493.565,52.657
ReAtlas_smallhydro.61,43.10128559737986,-71.46576111070846,61,15039.0000000,1960.850,9.022
ReAtlas_smallhydro.62,43.10805223570375,-71.4648291178541,62,15037.0000000,1949.413,8.990
ReAtlas_smallhydro.63,43.12937668008225,-71.460125349776,63,15030.0000000,1421.592,77.395
ReAtlas_smallhydro.64,43.1998140115144,-71.71793337245774,64,6578.00000000,1340.561,41.076
ReAtlas_smallhydro.65,43.37548168642581,-72.35396165887187,65,19976.0000000,1620.949,92.585
ReAtlas_smallhydro.66,43.245117678104435,-71.56148024595188,66,14992.0000000,1665.246,8.924
ReAtlas_smallhydro.67,43.25403348497133,-71.56015928986972,67,14983.0000000,1055.153,5.676
ReAtlas_smallhydro.68,43.27696708338678,-71.60482089456556,68,6539.00000000,1718.856,29.921
ReAtlas_smallhydro.69,43.28625694560561,-71.59376717969647,69,14963.0000000,1596.841,27.625
ReAtlas_smallhydro.70,43.3275998727339,-71.61986825912578,70,14944.0000000,1302.178,10.433
ReAtlas_smallhydro.71,43.544638242130304,-72.3812785037448,71,19862.0000000,1291.622,3.576
ReAtlas_smallhydro.72,43.576245481962566,-72.3766889134244,72,19850.0000000,1799.929,4.987
ReAtlas_smallhydro.73,43.446867282452345,-71.65851012210192,73,14881.0000000,1903.391,22.867
ReAtlas_smallhydro.74,43.4366595667375,-71.59870491701454,74,14880.0000000,1385.635,40.650
ReAtlas_smallhydro.75,43.445907255945684,-71.64461604996004,75,14885.0000000,2607.266,74.541
ReAtlas_smallhydro.76,43.4650598365972,-71.65922255024702,76,6472.00000000,6146.995,73.950
ReAtlas_smallhydro.77,43.59699522947505,-72.3354927476625,77,19835.0000000,4886.938,14.304
ReAtlas_smallhydro.78,43.60403717635025,-72.35880780519904,78,7603.00000000,3015.280,170.768
ReAtlas_smallhydro.79,43.605124233081206,-72.3283864321788,79,19830.0000000,1738.121,5.118
ReAtlas_smallhydro.80,43.66809460788837,-72.3693432456158,80,7573.00000000,1158.566,22.014
ReAtlas_smallhydro.81,43.703886913509386,-72.29962891472519,81,19782.0000000,1016.334,3.806
ReAtlas_smallhydro.82,43.747410902504036,-72.23132808483638,82,19761.0000000,1179.058,4.429
ReAtlas_smallhydro.83,43.49763065937896,-70.49950461260812,83,5735.00000000,1096.046,7.382
ReAtlas_smallhydro.84,43.78223843558245,-71.67009206837201,84,6342.00000000,1326.590,32.185
ReAtlas_smallhydro.85,43.56984034969119,-70.55589791185236,85,5707.00000000,4993.887,34.580
ReAtlas_smallhydro.86,43.57104469584126,-70.5577603737845,86,5694.00000000,4039.471,28.051
ReAtlas_smallhydro.87,43.60770245327587,-70.55424841357683,87,5677.00000000,1449.099,10.203
ReAtlas_smallhydro.88,43.682752396932365,-70.60544490970972,88,5608.00000000,3728.672,26.706
ReAtlas_smallhydro.89,43.74531038871961,-70.44082681789104,89,21187.0000000,1152.429,29.167
ReAtlas_smallhydro.90,43.71664567342048,-70.26446797349783,90,21201.0000000,1635.615,32.382
ReAtlas_smallhydro.91,43.77839808042777,-70.45297645526972,91,21175.0000000,1579.705,44.980
ReAtlas_smallhydro.92,44.30090853948916,-72.03310220791127,92,16021.0000000,2942.214,16.535
ReAtlas_smallhydro.93,43.93277836847683,-69.99581007627998,93,14694.0000000,11591.163,40.223
ReAtlas_smallhydro.94,43.98737808892714,-70.12448829671649,94,14679.0000000,1237.232,4.462
ReAtlas_smallhydro.95,44.33773225748884,-71.87406233010208,95,15967.0000000,19419.944,143.340
ReAtlas_smallhydro.96,43.99405878045725,-70.06303206642627,96,14662.0000000,7627.806,26.870
ReAtlas_smallhydro.97,43.98051747534628,-69.83363415678946,97,18397.0000000,1141.781,3.871
ReAtlas_smallhydro.98,44.099853349313896,-70.2234502841873,98,14581.0000000,12756.709,52.100
ReAtlas_smallhydro.99,44.40185126869696,-71.74888149323564,99,15913.0000000,1030.825,7.907
ReAtlas_smallhydro.100,44.15328836705495,-70.2112641089916,100,14538.0000000,13102.371,54.298
ReAtlas_smallhydro.101,44.49957091817756,-71.9990774938671,101,7123.00000000,1287.126,74.377
ReAtlas_smallhydro.102,44.3912546794284,-71.15604430605771,102,4659.00000000,2406.598,19.390
ReAtlas_smallhydro.103,44.40490537193625,-71.11221740075564,103,4657.00000000,2175.746,17.454
ReAtlas_smallhydro.104,44.39789718419472,-70.99559862264135,104,14449.0000000,1668.130,12.927
ReAtlas_smallhydro.105,44.39686535448262,-70.98151912173324,105,14441.0000000,1653.169,12.762
ReAtlas_smallhydro.106,44.40103887710535,-70.93652713983315,106,14425.0000000,1901.391,13.878
ReAtlas_smallhydro.107,44.18130849238272,-69.75505065452819,107,18355.0000000,1024.741,2.198
ReAtlas_smallhydro.108,44.463887711903865,-71.18471459717858,108,4648.00000000,6727.503,59.285
ReAtlas_smallhydro.109,44.46756334926132,-71.18059701100157,109,4643.00000000,7095.296,63.353
ReAtlas_smallhydro.110,44.4149068828067,-70.85223658625239,110,14405.0000000,2292.961,16.273
ReAtlas_smallhydro.111,44.228178770838575,-69.7806975268615,111,18353.0000000,1373.699,88.484
ReAtlas_smallhydro.112,44.38387145222406,-70.15262536003195,112,14280.0000000,1533.496,7.152
ReAtlas_smallhydro.113,44.32440107334292,-69.7695712430284,113,18266.0000000,6882.283,15.584
ReAtlas_smallhydro.114,44.62015214763994,-71.24282712585173,114,4610.00000000,3311.402,32.415
ReAtlas_smallhydro.115,44.34967999965979,-69.75482862229615,115,18254.0000000,3227.875,7.316
ReAtlas_smallhydro.116,44.4900938501813,-70.36885804023396,116,14212.0000000,2059.079,10.105
ReAtlas_smallhydro.117,44.53939723095362,-70.54477691726797,117,14199.0000000,16721.727,95.243
ReAtlas_smallhydro.118,44.530310988618915,-70.49688143193043,118,14191.0000000,1579.720,8.432
ReAtlas_smallhydro.119,44.477408157614285,-70.19998401474666,119,14204.0000000,5998.648,28.314
ReAtlas_smallhydro.120,44.51173942219383,-70.25055434418852,120,14208.0000000,2920.763,14.075
ReAtlas_smallhydro.121,44.77377706239284,-71.5991194527129,121,15668.0000000,1129.548,20.997
ReAtlas_smallhydro.122,44.74200252058696,-71.15463588655012,122,4571.00000000,1223.208,12.598
ReAtlas_smallhydro.123,44.93675371965802,-72.18438913775668,123,10686.0000000,1189.969,142.388
ReAtlas_smallhydro.124,44.54506143377945,-69.62899703334475,124,18085.0000000,10837.929,31.299
ReAtlas_smallhydro.125,44.57897094794022,-69.55596622512371,125,18029.0000000,1032.809,16.240
ReAtlas_smallhydro.126,44.99710852951824,-71.532379188358,126,15568.0000000,1415.174,43.602
ReAtlas_smallhydro.127,44.62828720057222,-69.57949305184059,127,17976.0000000,9831.524,28.478
ReAtlas_smallhydro.128,44.940949771892534,-71.00652117591733,128,4430.00000000,3148.152,158.661
ReAtlas_smallhydro.129,45.046852527277444,-71.38372568856997,129,15535.0000000,1125.105,71.916
ReAtlas_smallhydro.130,44.78692339925439,-69.88875176241862,130,17828.0000000,6994.754,26.214
ReAtlas_smallhydro.131,44.79810195230544,-69.88865102451305,131,17789.0000000,9329.304,35.072
ReAtlas_smallhydro.132,44.764257847226,-69.71863070288981,132,17816.0000000,9136.281,28.412
ReAtlas_smallhydro.133,44.72035720996765,-69.41223909919225,133,17776.0000000,1192.511,27.953
ReAtlas_smallhydro.134,44.6217110044317,-68.84338507279233,134,19241.0000000,1857.077,2.920
ReAtlas_smallhydro.135,44.54390817943308,-68.4287595619586,135,19231.0000000,2141.366,52.133
ReAtlas_smallhydro.136,44.85229635808773,-69.88803390090214,136,17707.0000000,1131.878,34.219
ReAtlas_smallhydro.137,44.87316078881169,-69.8635356314619,137,17706.0000000,2759.017,11.975
ReAtlas_smallhydro.138,44.904388244074106,-69.85584124136562,138,17588.0000000,1150.698,5.020
ReAtlas_smallhydro.139,44.957373026239644,-69.87150864504451,139,17550.0000000,7313.812,32.710
ReAtlas_smallhydro.140,44.745984194828054,-68.82398748827089,140,13987.0000000,6479.843,10.466
ReAtlas_smallhydro.141,45.04919333237544,-69.87964335606875,141,17439.0000000,2277.058,10.236
ReAtlas_smallhydro.142,44.8320205170895,-68.70074415936833,142,13909.0000000,6525.016,10.892
ReAtlas_smallhydro.143,44.87626010862529,-68.66643876690048,143,13870.0000000,5768.073,9.646
ReAtlas_smallhydro.144,44.881774631492426,-68.66056727633537,144,13859.0000000,5113.437,8.825
ReAtlas_smallhydro.145,44.89604885223548,-68.64151456290199,145,13846.0000000,5573.495,9.678
ReAtlas_smallhydro.146,44.91979662950457,-68.63277737426944,146,13812.0000000,12619.639,22.080
ReAtlas_smallhydro.147,44.703557833594516,-67.49848950563873,147,18838.0000000,1380.993,36.385
ReAtlas_smallhydro.148,45.2270822105894,-69.99519392597111,148,17344.0000000,1225.142,5.906
ReAtlas_smallhydro.149,45.26024824093551,-69.99430982275365,149,17295.0000000,4726.365,23.294
ReAtlas_smallhydro.150,45.327689713746295,-69.97261497586211,150,17287.0000000,3524.684,17.487
ReAtlas_smallhydro.151,45.34356792610134,-70.01321784594614,151,3984.00000000,2314.702,33.760
ReAtlas_smallhydro.152,45.33578289213095,-69.96819516442847,152,17285.0000000,2179.502,16.962
ReAtlas_smallhydro.153,45.34320824471293,-69.97597366469012,153,3972.00000000,1907.673,26.772
ReAtlas_smallhydro.154,45.34978591072586,-69.993638436527,154,3968.00000000,2297.179,32.415
ReAtlas_smallhydro.155,45.34314602416407,-69.96008771758966,155,3905.00000000,1925.326,14.993
ReAtlas_smallhydro.156,45.356142082905194,-69.95211734257452,156,3900.00000000,2244.877,17.520
ReAtlas_smallhydro.157,45.36971435013079,-69.94988304426514,157,3890.00000000,3209.263,27.297
ReAtlas_smallhydro.158,45.119979235305635,-68.64476768457803,158,13659.0000000,1144.234,2.067
ReAtlas_smallhydro.159,45.422402312129435,-69.90453705371806,159,3852.00000000,1973.327,17.093
ReAtlas_smallhydro.160,45.25790069869607,-68.87515999728637,160,3233.00000000,1851.305,19.849
ReAtlas_smallhydro.161,45.24830123847841,-68.6531157428692,161,13579.0000000,10895.466,27.526
ReAtlas_smallhydro.162,45.28338013064039,-68.74451266919314,162,3180.00000000,1120.537,11.024
ReAtlas_smallhydro.163,45.332061229793425,-68.59476819834003,163,13530.0000000,1823.137,4.626
ReAtlas_smallhydro.164,45.15876385919206,-67.40217338594493,164,5086.00000000,4459.752,44.226
ReAtlas_smallhydro.165,45.66312341082564,-69.81146548282169,165,3586.00000000,1872.462,30.741
ReAtlas_smallhydro.166,45.19092645482111,-67.28239746782998,166,5023.00000000,3491.034,32.119
ReAtlas_smallhydro.167,45.18837389684298,-67.26951773036399,167,5018.00000000,1783.847,15.814
ReAtlas_smallhydro.168,45.49841701849108,-68.3635521236522,168,13412.0000000,3336.368,8.957
ReAtlas_smallhydro.169,45.49708607856383,-68.31443503558637,169,2979.00000000,1041.570,8.366
ReAtlas_smallhydro.170,45.501895500484146,-68.3051708964845,170,2980.00000000,2558.080,21.818
ReAtlas_smallhydro.171,45.5187685780564,-68.35448739377694,171,2968.00000000,1146.640,9.186
ReAtlas_smallhydro.172,45.509780453205785,-68.28777890401037,172,2964.00000000,2843.660,24.475
ReAtlas_smallhydro.173,45.548644774650676,-68.38265660082129,173,13402.0000000,2541.075,10.400
ReAtlas_smallhydro.174,45.8839778031698,-69.97051184876878,174,2096.00000000,1222.943,66.634
ReAtlas_smallhydro.175,45.620106213484306,-68.57330779645045,175,2072.00000000,4365.753,26.280
ReAtlas_smallhydro.176,46.65329885468955,-68.41457575880466,176,1141.00000000,1077.340,10.597
ReAtlas_smallhydro.177,46.73412739812958,-68.29725369462707,177,1088.00000000,1857.183,17.749
ReAtlas_smallhydro.178,46.77023316020991,-68.20030062236467,178,1036.00000000,1050.912,9.154
ReAtlas_smallhydro.179,46.75319006253841,-68.07410268801928,179,1033.00000000,1754.070,14.633
ReAtlas_smallhydro.180,47.09611917960533,-69.17586779564627,180,12532.0000000,2681.195,17.093
ReAtlas_smallhydro.181,47.08329796749071,-69.04574440626234,181,100.000000000,1258.915,12.434
ReAtlas_smallhydro.182,47.10907613505299,-69.13479038594804,182,12530.0000000,3053.908,19.390
ReAtlas_smallhydro.183,47.09190981515953,-69.00851994360943,183,12478.0000000,1863.510,6.529
ReAtlas_smallhydro.184,47.115378467259056,-69.10141515858763,184,12482.0000000,2636.430,16.699
ReAtlas_smallhydro.185,47.189998483715875,-68.8573894174115,185,12291.0000000,3162.591,9.482
ReAtlas_smallhydro.186,47.19626850653985,-68.5919281921984,186,609.000000000,1148.631,18.734
ReAtlas_smallhydro.187,47.242313723091264,-68.62757657712686,187,12136.0000000,13785.061,40.092
ReAtlas_smallhydro.188,47.28599119569673,-68.57257137386168,188,11989.0000000,1134.806,2.756
