FID,gid,pen_power_,pen_head_f,pen_class
ReAtlas_smallhydro.1530,1530,1293.009,2.625,Small Hydro
ReAtlas_smallhydro.1531,1531,17436.057,0.886,Small Hydro
ReAtlas_smallhydro.1532,1532,1395.363,3.74,Small Hydro
ReAtlas_smallhydro.1533,1533,30000,2.362,Small Hydro
ReAtlas_smallhydro.1534,1534,2287.334,6.955,Small Hydro
ReAtlas_smallhydro.1535,1535,3095.919,6.693,Small Hydro
ReAtlas_smallhydro.1536,1536,30000,2.854,Small Hydro
ReAtlas_smallhydro.1537,1537,19370.768,0.984,Small Hydro
ReAtlas_smallhydro.1538,1538,1221.388,3.904,Small Hydro
ReAtlas_smallhydro.1539,1539,1289.763,7.283,Small Hydro
ReAtlas_smallhydro.1540,1540,2910.594,2.034,Small Hydro
ReAtlas_smallhydro.1541,1541,30000,2.067,Small Hydro
ReAtlas_smallhydro.1542,1542,3763.921,44.849,Small Hydro
ReAtlas_smallhydro.1543,1543,8484.706,5.938,Small Hydro
ReAtlas_smallhydro.1544,1544,1193.231,7.415,Small Hydro
ReAtlas_smallhydro.1545,1545,1012.791,23.95,Small Hydro
ReAtlas_smallhydro.1546,1546,6512.647,60.892,Small Hydro
ReAtlas_smallhydro.1547,1547,30000,4.659,Small Hydro
ReAtlas_smallhydro.1548,1548,3452.146,2.92,Small Hydro
ReAtlas_smallhydro.1549,1549,30000,4.823,Small Hydro
ReAtlas_smallhydro.1550,1550,2465.337,7.546,Small Hydro
ReAtlas_smallhydro.1551,1551,2481.765,2.329,Small Hydro
ReAtlas_smallhydro.1552,1552,30000,4.429,Small Hydro
ReAtlas_smallhydro.1553,1553,30000,2.428,Small Hydro
ReAtlas_smallhydro.1554,1554,9604.052,0.558,Small Hydro
ReAtlas_smallhydro.1555,1555,30000,4.331,Small Hydro
ReAtlas_smallhydro.1557,1557,30000,4.856,Small Hydro
ReAtlas_smallhydro.1558,1558,30000,3.642,Small Hydro
ReAtlas_smallhydro.1559,1559,30000,5.184,Small Hydro
ReAtlas_smallhydro.1560,1560,30000,4.199,Small Hydro
ReAtlas_smallhydro.1561,1561,30000,4.888,Small Hydro
ReAtlas_smallhydro.1562,1562,30000,4.954,Small Hydro
ReAtlas_smallhydro.1563,1563,1110.06,0.066,Small Hydro
ReAtlas_smallhydro.1564,1564,20527.828,1.214,Small Hydro
ReAtlas_smallhydro.1565,1565,30000,4.462,Small Hydro
ReAtlas_smallhydro.1566,1566,30000,4.856,Small Hydro
ReAtlas_smallhydro.1989,1989,4423.158,5.709,Small Hydro
ReAtlas_smallhydro.1990,1990,6439.418,8.858,Small Hydro
ReAtlas_smallhydro.1991,1991,1000,1.969,Small Hydro
ReAtlas_smallhydro.1992,1992,1045.529,1.509,Small Hydro
ReAtlas_smallhydro.1993,1993,4173.715,6.037,Small Hydro
ReAtlas_smallhydro.1994,1994,6164.23,8.924,Small Hydro
ReAtlas_smallhydro.1995,1995,5019.518,8.202,Small Hydro
ReAtlas_smallhydro.1996,1996,1525.207,2.493,Small Hydro
ReAtlas_smallhydro.1997,1997,2909.078,4.757,Small Hydro
ReAtlas_smallhydro.1998,1998,1000,1.739,Small Hydro
ReAtlas_smallhydro.1999,1999,1744.23,2.854,Small Hydro
ReAtlas_smallhydro.2000,2000,3066.275,5.02,Small Hydro
ReAtlas_smallhydro.2001,2001,1761.081,3.346,Small Hydro
ReAtlas_smallhydro.2002,2002,2795.182,5.315,Small Hydro
ReAtlas_smallhydro.2003,2003,3202.662,6.102,Small Hydro
ReAtlas_smallhydro.2004,2004,1025.915,1.969,Small Hydro
ReAtlas_smallhydro.2005,2005,2768.101,5.315,Small Hydro
ReAtlas_smallhydro.2006,2006,4435.311,10.138,Small Hydro
ReAtlas_smallhydro.2007,2007,5119.167,43.241,Small Hydro
ReAtlas_smallhydro.2008,2008,2035.984,4.757,Small Hydro
ReAtlas_smallhydro.2009,2009,1302.232,3.051,Small Hydro
ReAtlas_smallhydro.2010,2010,3210.157,10.761,Small Hydro
ReAtlas_smallhydro.2011,2011,1416.999,3.379,Small Hydro
ReAtlas_smallhydro.2012,2012,1049.215,3.445,Small Hydro
ReAtlas_smallhydro.2013,2013,2092.853,6.988,Small Hydro
ReAtlas_smallhydro.2014,2014,1187.328,3.904,Small Hydro
ReAtlas_smallhydro.2015,2015,1855.773,4.429,Small Hydro
ReAtlas_smallhydro.2016,2016,1241.031,4.659,Small Hydro
ReAtlas_smallhydro.2017,2017,1000,4.396,Small Hydro
ReAtlas_smallhydro.2018,2018,1472.338,8.661,Small Hydro
ReAtlas_smallhydro.2019,2019,1082.565,3.806,Small Hydro
ReAtlas_smallhydro.2020,2020,1004.008,3.543,Small Hydro
ReAtlas_smallhydro.2021,2021,1262.044,7.644,Small Hydro
ReAtlas_smallhydro.2022,2022,1480.154,8.99,Small Hydro
ReAtlas_smallhydro.2023,2023,2031.944,9.252,Small Hydro
ReAtlas_smallhydro.2024,2024,4015.506,24.508,Small Hydro
ReAtlas_smallhydro.2025,2025,2655.934,9.482,Small Hydro
ReAtlas_smallhydro.2026,2026,1354.494,5.84,Small Hydro
ReAtlas_smallhydro.2027,2027,1394.6,16.732,Small Hydro
ReAtlas_smallhydro.2028,2028,1677.773,43.832,Small Hydro
ReAtlas_smallhydro.2029,2029,1042.793,16.962,Small Hydro
ReAtlas_smallhydro.2030,2030,3264.511,53.609,Small Hydro
ReAtlas_smallhydro.2031,2031,1094.332,40.584,Small Hydro
ReAtlas_smallhydro.2032,2032,7211.736,8.661,Small Hydro
ReAtlas_smallhydro.2033,2033,12964.097,15.682,Small Hydro
ReAtlas_smallhydro.2034,2034,1573.021,1.903,Small Hydro
ReAtlas_smallhydro.2035,2035,12014.976,14.633,Small Hydro
ReAtlas_smallhydro.2036,2036,1688.151,2.067,Small Hydro
ReAtlas_smallhydro.2037,2037,1341.496,26.148,Small Hydro
ReAtlas_smallhydro.2038,2038,1022.076,23.36,Small Hydro
ReAtlas_smallhydro.2039,2039,1167.346,16.699,Small Hydro
ReAtlas_smallhydro.2040,2040,6332.906,8.333,Small Hydro
ReAtlas_smallhydro.2041,2041,1472.286,66.503,Small Hydro
ReAtlas_smallhydro.2042,2042,1278.46,1.64,Small Hydro
ReAtlas_smallhydro.2043,2043,13173.019,17.585,Small Hydro
ReAtlas_smallhydro.2044,2044,13484.502,18.602,Small Hydro
ReAtlas_smallhydro.2045,2045,1122.468,8.333,Small Hydro
ReAtlas_smallhydro.2046,2046,1252.745,9.35,Small Hydro
ReAtlas_smallhydro.2047,2047,1719.321,12.861,Small Hydro
ReAtlas_smallhydro.2048,2048,12146.335,19.554,Small Hydro
ReAtlas_smallhydro.2049,2049,1217.039,8.99,Small Hydro
ReAtlas_smallhydro.2050,2050,26825.685,43.865,Small Hydro
ReAtlas_smallhydro.2051,2051,11751.577,17.028,Small Hydro
ReAtlas_smallhydro.2052,2052,1406.623,17.388,Small Hydro
ReAtlas_smallhydro.2053,2053,12388.797,26.87,Small Hydro
ReAtlas_smallhydro.2054,2054,1034.252,15.551,Small Hydro
ReAtlas_smallhydro.2056,2056,8318.363,126.312,Small Hydro
ReAtlas_smallhydro.2058,2058,1485.929,3.478,Small Hydro
ReAtlas_smallhydro.2059,2059,1800.716,4.232,Small Hydro
ReAtlas_smallhydro.2060,2060,4686.826,11.056,Small Hydro
ReAtlas_smallhydro.2061,2061,1693.619,8.694,Small Hydro
ReAtlas_smallhydro.2062,2062,1572.049,8.169,Small Hydro
ReAtlas_smallhydro.2063,2063,1683.288,8.629,Small Hydro
ReAtlas_smallhydro.2064,2064,1491.314,7.612,Small Hydro
ReAtlas_smallhydro.2065,2065,1370.474,3.281,Small Hydro
ReAtlas_smallhydro.2066,2066,3628.398,10.991,Small Hydro
ReAtlas_smallhydro.2067,2067,3084.086,7.579,Small Hydro
ReAtlas_smallhydro.2068,2068,2318.988,5.741,Small Hydro
ReAtlas_smallhydro.2069,2069,2698.528,6.463,Small Hydro
ReAtlas_smallhydro.2070,2070,1689.109,8.793,Small Hydro
ReAtlas_smallhydro.2071,2071,1888.6,9.875,Small Hydro
ReAtlas_smallhydro.2072,2072,1819.123,9.482,Small Hydro
ReAtlas_smallhydro.2073,2073,2713.599,6.759,Small Hydro
ReAtlas_smallhydro.2074,2074,1815.521,9.646,Small Hydro
ReAtlas_smallhydro.2075,2075,1948.557,4.888,Small Hydro
ReAtlas_smallhydro.2076,2076,1663.249,8.727,Small Hydro
ReAtlas_smallhydro.2077,2077,3935.186,10.039,Small Hydro
ReAtlas_smallhydro.2078,2078,1813.912,9.843,Small Hydro
ReAtlas_smallhydro.2079,2079,2876.723,7.579,Small Hydro
ReAtlas_smallhydro.2080,2080,1493.962,8.136,Small Hydro
ReAtlas_smallhydro.2081,2081,1146.225,3.084,Small Hydro
ReAtlas_smallhydro.2082,2082,1068.687,5.807,Small Hydro
ReAtlas_smallhydro.2083,2083,1291.579,7.054,Small Hydro
ReAtlas_smallhydro.2084,2084,11865.853,64.862,Small Hydro
ReAtlas_smallhydro.2085,2085,3419.377,9.219,Small Hydro
ReAtlas_smallhydro.2086,2086,3011.907,8.136,Small Hydro
ReAtlas_smallhydro.2087,2087,1812.966,5.971,Small Hydro
ReAtlas_smallhydro.2088,2088,7564.223,20.538,Small Hydro
ReAtlas_smallhydro.2089,2089,4877.834,15.781,Small Hydro
ReAtlas_smallhydro.2090,2090,4537.31,19.587,Small Hydro
ReAtlas_smallhydro.2091,2091,1158.005,75.427,Small Hydro
ReAtlas_smallhydro.2092,2092,4362.422,18.996,Small Hydro
ReAtlas_smallhydro.2093,2093,2018.564,21.096,Small Hydro
ReAtlas_smallhydro.2094,2094,2068.878,7.808,Small Hydro
ReAtlas_smallhydro.2095,2095,1017.805,8.038,Small Hydro
ReAtlas_smallhydro.2096,2096,1108.224,8.793,Small Hydro
ReAtlas_smallhydro.2097,2097,1184.245,9.58,Small Hydro
ReAtlas_smallhydro.2098,2098,1183.989,29.068,Small Hydro
ReAtlas_smallhydro.2100,2100,1776.604,15.19,Small Hydro
ReAtlas_smallhydro.2101,2101,1117.365,14.108,Small Hydro
ReAtlas_smallhydro.2102,2102,1366.634,16.109,Small Hydro
ReAtlas_smallhydro.2103,2103,1000,15.715,Small Hydro
ReAtlas_smallhydro.2104,2104,1012.27,9.941,Small Hydro
ReAtlas_smallhydro.2105,2105,2576.047,69.98,Small Hydro
ReAtlas_smallhydro.2106,2106,1000,29.396,Small Hydro
ReAtlas_smallhydro.2107,2107,1234.236,46.26,Small Hydro
ReAtlas_smallhydro.2108,2108,1113.403,7.612,Small Hydro
ReAtlas_smallhydro.2109,2109,1854.782,26.608,Small Hydro
ReAtlas_smallhydro.2110,2110,1471.362,23.852,Small Hydro
ReAtlas_smallhydro.2111,2111,1336.418,9.285,Small Hydro
ReAtlas_smallhydro.2112,2112,1247.127,8.825,Small Hydro
ReAtlas_smallhydro.2113,2113,1543.607,12.402,Small Hydro
ReAtlas_smallhydro.2114,2114,1792.517,15.551,Small Hydro
ReAtlas_smallhydro.2115,2115,1058.362,3.576,Small Hydro
ReAtlas_smallhydro.2116,2116,1023.014,3.478,Small Hydro
ReAtlas_smallhydro.2117,2117,1104.69,5.709,Small Hydro
ReAtlas_smallhydro.2118,2118,1496.917,29.987,Small Hydro
ReAtlas_smallhydro.2119,2119,11256.06,58.924,Small Hydro
ReAtlas_smallhydro.2120,2120,2074.009,52.362,Small Hydro
ReAtlas_smallhydro.2121,2121,1320.406,4.987,Small Hydro
ReAtlas_smallhydro.2122,2122,1671.557,6.89,Small Hydro
ReAtlas_smallhydro.2123,2123,1365.786,12.205,Small Hydro
ReAtlas_smallhydro.2124,2124,1000,4.364,Small Hydro
ReAtlas_smallhydro.2125,2125,2530.104,110.367,Small Hydro
ReAtlas_smallhydro.2126,2126,1165.947,5.118,Small Hydro
ReAtlas_smallhydro.2127,2127,1978.442,9.088,Small Hydro
ReAtlas_smallhydro.2128,2128,1336.033,57.677,Small Hydro
ReAtlas_smallhydro.2129,2129,1478.954,10.761,Small Hydro
ReAtlas_smallhydro.2130,2130,4722.332,80.971,Small Hydro
ReAtlas_smallhydro.2131,2131,1312.605,10.039,Small Hydro
ReAtlas_smallhydro.2132,2132,2594.444,20.505,Small Hydro
ReAtlas_smallhydro.2133,2133,2086.215,14.961,Small Hydro
ReAtlas_smallhydro.2134,2134,2443.571,47.244,Small Hydro
ReAtlas_smallhydro.2135,2135,1063.374,24.049,Small Hydro
ReAtlas_smallhydro.2136,2136,3964.584,91.503,Small Hydro
ReAtlas_smallhydro.2137,2137,2108.3,39.633,Small Hydro
ReAtlas_smallhydro.853,853,30000,4.429,Small Hydro
ReAtlas_smallhydro.1341,1341,26542.8,4.462,Small Hydro
ReAtlas_smallhydro.1342,1342,9358.056,1.575,Small Hydro
ReAtlas_smallhydro.1343,1343,6823.548,1.148,Small Hydro
ReAtlas_smallhydro.1344,1344,23944.27,4.035,Small Hydro
ReAtlas_smallhydro.1345,1345,30000,6.266,Small Hydro
ReAtlas_smallhydro.1346,1346,1354.515,0.23,Small Hydro
ReAtlas_smallhydro.1347,1347,2106.134,0.361,Small Hydro
ReAtlas_smallhydro.1348,1348,1085.938,11.122,Small Hydro
ReAtlas_smallhydro.1349,1349,30000,18.241,Small Hydro
ReAtlas_smallhydro.1350,1350,4204.416,0.722,Small Hydro
ReAtlas_smallhydro.1351,1351,1527.439,0.262,Small Hydro
ReAtlas_smallhydro.1352,1352,30000,16.568,Small Hydro
ReAtlas_smallhydro.1353,1353,2934.358,17.52,Small Hydro
ReAtlas_smallhydro.1354,1354,30000,8.563,Small Hydro
ReAtlas_smallhydro.1355,1355,1024.665,16.568,Small Hydro
ReAtlas_smallhydro.1356,1356,1599.202,11.417,Small Hydro
ReAtlas_smallhydro.1357,1357,25653.854,4.593,Small Hydro
ReAtlas_smallhydro.1358,1358,1987.267,22.933,Small Hydro
ReAtlas_smallhydro.1359,1359,1097.813,0.197,Small Hydro
ReAtlas_smallhydro.1360,1360,1646.68,0.295,Small Hydro
ReAtlas_smallhydro.1361,1361,30000,8.136,Small Hydro
ReAtlas_smallhydro.1362,1362,28277.236,9.449,Small Hydro
ReAtlas_smallhydro.1363,1363,3884.075,1.214,Small Hydro
ReAtlas_smallhydro.1364,1364,30000,13.976,Small Hydro
ReAtlas_smallhydro.1365,1365,1312.745,1.575,Small Hydro
ReAtlas_smallhydro.1366,1366,30000,14.009,Small Hydro
ReAtlas_smallhydro.1367,1367,12194.17,3.871,Small Hydro
ReAtlas_smallhydro.1368,1368,22459.342,7.152,Small Hydro
ReAtlas_smallhydro.1369,1369,3855.498,59.941,Small Hydro
ReAtlas_smallhydro.1370,1370,1317.337,1.673,Small Hydro
ReAtlas_smallhydro.1372,1372,1349.717,18.307,Small Hydro
ReAtlas_smallhydro.1373,1373,1579.503,21.719,Small Hydro
ReAtlas_smallhydro.1374,1374,2629.052,3.379,Small Hydro
ReAtlas_smallhydro.1375,1375,2687.768,0.886,Small Hydro
ReAtlas_smallhydro.1376,1376,1287.54,1.837,Small Hydro
ReAtlas_smallhydro.1377,1377,23241.227,7.907,Small Hydro
ReAtlas_smallhydro.1378,1378,1137.144,3.904,Small Hydro
ReAtlas_smallhydro.1379,1379,30000,29.626,Small Hydro
ReAtlas_smallhydro.1380,1380,4051.508,14.698,Small Hydro
ReAtlas_smallhydro.1381,1381,3742.908,13.583,Small Hydro
ReAtlas_smallhydro.1382,1382,12750.223,4.823,Small Hydro
ReAtlas_smallhydro.1383,1383,3302.371,12.073,Small Hydro
ReAtlas_smallhydro.1384,1384,2034.939,7.513,Small Hydro
ReAtlas_smallhydro.1385,1385,3256.71,12.172,Small Hydro
ReAtlas_smallhydro.1386,1386,1081.216,4.134,Small Hydro
ReAtlas_smallhydro.1387,1387,1542.739,5.906,Small Hydro
ReAtlas_smallhydro.1388,1388,1786.725,6.857,Small Hydro
ReAtlas_smallhydro.1389,1389,1355.649,5.217,Small Hydro
ReAtlas_smallhydro.1390,1390,4855.996,1.936,Small Hydro
ReAtlas_smallhydro.1391,1391,1177.418,4.659,Small Hydro
ReAtlas_smallhydro.1392,1392,2020.773,8.005,Small Hydro
ReAtlas_smallhydro.1393,1393,14972.247,6.004,Small Hydro
ReAtlas_smallhydro.1394,1394,1228.035,4.888,Small Hydro
ReAtlas_smallhydro.1395,1395,1655.332,6.627,Small Hydro
ReAtlas_smallhydro.1396,1396,1833.231,7.448,Small Hydro
ReAtlas_smallhydro.1397,1397,3027.463,9.285,Small Hydro
ReAtlas_smallhydro.1398,1398,1145.681,4.724,Small Hydro
ReAtlas_smallhydro.1399,1399,1942.781,5.938,Small Hydro
ReAtlas_smallhydro.1400,1400,1403.225,4.331,Small Hydro
ReAtlas_smallhydro.1401,1401,2092.304,8.694,Small Hydro
ReAtlas_smallhydro.1402,1402,1954.488,8.136,Small Hydro
ReAtlas_smallhydro.1403,1403,4286.198,2.001,Small Hydro
ReAtlas_smallhydro.1404,1404,1571.497,4.856,Small Hydro
ReAtlas_smallhydro.1405,1405,2909.999,8.99,Small Hydro
ReAtlas_smallhydro.1406,1406,1789.458,7.841,Small Hydro
ReAtlas_smallhydro.1407,1407,4920.822,2.297,Small Hydro
ReAtlas_smallhydro.1408,1408,1218.51,5.413,Small Hydro
ReAtlas_smallhydro.1409,1409,1997.804,9.875,Small Hydro
ReAtlas_smallhydro.1410,1410,1065.961,5.446,Small Hydro
ReAtlas_smallhydro.1411,1411,1080.413,5.545,Small Hydro
ReAtlas_smallhydro.1412,1412,1453.384,7.218,Small Hydro
ReAtlas_smallhydro.1413,1413,21418.036,10.007,Small Hydro
ReAtlas_smallhydro.1416,1416,1467.789,5.02,Small Hydro
ReAtlas_smallhydro.1417,1417,1216.3,6.988,Small Hydro
ReAtlas_smallhydro.1418,1418,2005.095,7.907,Small Hydro
ReAtlas_smallhydro.1419,1419,1164.876,17.06,Small Hydro
ReAtlas_smallhydro.1420,1420,1764.455,17.159,Small Hydro
ReAtlas_smallhydro.1422,1422,1889.091,9.744,Small Hydro
ReAtlas_smallhydro.1423,1423,1796.989,7.152,Small Hydro
ReAtlas_smallhydro.1424,1424,18328.967,9.974,Small Hydro
ReAtlas_smallhydro.1425,1425,1333.574,7.152,Small Hydro
ReAtlas_smallhydro.1426,1426,7962.797,84.219,Small Hydro
ReAtlas_smallhydro.1427,1427,3037.104,38.353,Small Hydro
ReAtlas_smallhydro.1428,1428,1150.269,4.79,Small Hydro
ReAtlas_smallhydro.1429,1429,1029.63,4.364,Small Hydro
ReAtlas_smallhydro.1430,1430,1514.617,8.432,Small Hydro
ReAtlas_smallhydro.1431,1431,1055.245,4.659,Small Hydro
ReAtlas_smallhydro.1432,1432,2321.542,10.269,Small Hydro
ReAtlas_smallhydro.1433,1433,1569.557,8.858,Small Hydro
ReAtlas_smallhydro.1434,1434,1903.156,10.728,Small Hydro
ReAtlas_smallhydro.1435,1435,1260.944,5.676,Small Hydro
ReAtlas_smallhydro.1436,1436,1004.952,4.593,Small Hydro
ReAtlas_smallhydro.1437,1437,1640.654,10.007,Small Hydro
ReAtlas_smallhydro.1438,1438,1255.845,7.972,Small Hydro
ReAtlas_smallhydro.1439,1439,1178.973,25.164,Small Hydro
ReAtlas_smallhydro.1440,1440,1141.173,7.448,Small Hydro
ReAtlas_smallhydro.1441,1441,1468.039,9.482,Small Hydro
ReAtlas_smallhydro.1442,1442,1166.662,7.743,Small Hydro
ReAtlas_smallhydro.1443,1443,1144.368,7.677,Small Hydro
ReAtlas_smallhydro.1444,1444,1351.048,9.186,Small Hydro
ReAtlas_smallhydro.1445,1445,13268.693,7.907,Small Hydro
ReAtlas_smallhydro.1446,1446,1235.442,9.186,Small Hydro
ReAtlas_smallhydro.1447,1447,1444.646,9.219,Small Hydro
ReAtlas_smallhydro.1448,1448,1129.792,8.727,Small Hydro
ReAtlas_smallhydro.1449,1449,1010.927,8.497,Small Hydro
ReAtlas_smallhydro.1450,1450,12027.581,7.546,Small Hydro
ReAtlas_smallhydro.1567,1567,30000,4.626,Small Hydro
ReAtlas_smallhydro.1568,1568,2212.706,0.131,Small Hydro
ReAtlas_smallhydro.1569,1569,30000,4.79,Small Hydro
ReAtlas_smallhydro.1572,1572,3181.089,94.357,Small Hydro
ReAtlas_smallhydro.1573,1573,2126.267,113.222,Small Hydro
ReAtlas_smallhydro.1574,1574,1335.229,17.782,Small Hydro
ReAtlas_smallhydro.1575,1575,1946.305,7.283,Small Hydro
ReAtlas_smallhydro.1576,1576,2799.357,10.269,Small Hydro
ReAtlas_smallhydro.1577,1577,1933.478,38.878,Small Hydro
ReAtlas_smallhydro.1578,1578,1001.626,3.642,Small Hydro
ReAtlas_smallhydro.1579,1579,1169.867,14.272,Small Hydro
ReAtlas_smallhydro.1580,1580,1803.211,6.365,Small Hydro
ReAtlas_smallhydro.1581,1581,1807.164,6.365,Small Hydro
ReAtlas_smallhydro.1583,1583,3147.787,3.281,Small Hydro
ReAtlas_smallhydro.1584,1584,14029.466,8.825,Small Hydro
ReAtlas_smallhydro.1585,1585,1095.907,0.689,Small Hydro
ReAtlas_smallhydro.1586,1586,3774.429,3.937,Small Hydro
ReAtlas_smallhydro.1587,1587,1192.598,13.648,Small Hydro
ReAtlas_smallhydro.1588,1588,12159.354,7.644,Small Hydro
ReAtlas_smallhydro.1589,1589,1094.371,0.689,Small Hydro
ReAtlas_smallhydro.1590,1590,2714.127,2.493,Small Hydro
ReAtlas_smallhydro.1591,1591,4204.811,4.396,Small Hydro
ReAtlas_smallhydro.1592,1592,3028.671,1.903,Small Hydro
ReAtlas_smallhydro.1593,1593,6106.402,6.398,Small Hydro
ReAtlas_smallhydro.1594,1594,19170.249,12.139,Small Hydro
ReAtlas_smallhydro.1595,1595,4048.736,3.707,Small Hydro
ReAtlas_smallhydro.1596,1596,2830.456,2.592,Small Hydro
ReAtlas_smallhydro.1597,1597,6735.998,6.168,Small Hydro
ReAtlas_smallhydro.1598,1598,3796.574,2.395,Small Hydro
ReAtlas_smallhydro.1599,1599,14055.352,8.825,Small Hydro
ReAtlas_smallhydro.1600,1600,27789.234,17.52,Small Hydro
ReAtlas_smallhydro.1601,1601,5855.792,6.135,Small Hydro
ReAtlas_smallhydro.1602,1602,15057.442,9.449,Small Hydro
ReAtlas_smallhydro.1603,1603,1092.318,1.148,Small Hydro
ReAtlas_smallhydro.1604,1604,1716.405,1.804,Small Hydro
ReAtlas_smallhydro.1605,1605,14110.121,8.858,Small Hydro
ReAtlas_smallhydro.1606,1606,6132.958,6.463,Small Hydro
ReAtlas_smallhydro.1609,1609,1987.081,1.247,Small Hydro
ReAtlas_smallhydro.1612,1612,1214.547,20.44,Small Hydro
ReAtlas_smallhydro.1613,1613,8297.104,8.76,Small Hydro
ReAtlas_smallhydro.1614,1614,6435.28,6.955,Small Hydro
ReAtlas_smallhydro.1626,1626,2185.426,2.362,Small Hydro
ReAtlas_smallhydro.1636,1636,8206.663,9.81,Small Hydro
ReAtlas_smallhydro.1645,1645,12517.789,14.829,Small Hydro
ReAtlas_smallhydro.1646,1646,5954.206,7.054,Small Hydro
ReAtlas_smallhydro.1648,1648,1412.381,1.673,Small Hydro
ReAtlas_smallhydro.1649,1649,8364.32,9.055,Small Hydro
ReAtlas_smallhydro.1650,1650,6672.298,7.907,Small Hydro
ReAtlas_smallhydro.1652,1652,6783.581,8.038,Small Hydro
ReAtlas_smallhydro.1653,1653,8278.73,9.186,Small Hydro
ReAtlas_smallhydro.1655,1655,8797.038,9.777,Small Hydro
ReAtlas_smallhydro.1656,1656,1014.967,7.71,Small Hydro
ReAtlas_smallhydro.1663,1663,1252.427,13.32,Small Hydro
ReAtlas_smallhydro.2099,2099,5698.509,32.612,Small Hydro
ReAtlas_smallhydro.1582,1582,1000,53.773,Small Hydro
ReAtlas_smallhydro.1607,1607,3349.103,16.437,Small Hydro
ReAtlas_smallhydro.1608,1608,1092.629,5.348,Small Hydro
ReAtlas_smallhydro.1610,1610,1056.74,4.921,Small Hydro
ReAtlas_smallhydro.1611,1611,2827.597,13.123,Small Hydro
ReAtlas_smallhydro.1615,1615,1387.893,6.824,Small Hydro
ReAtlas_smallhydro.1616,1616,1764.434,8.136,Small Hydro
ReAtlas_smallhydro.1617,1617,2828.7,13.058,Small Hydro
ReAtlas_smallhydro.1618,1618,1782.944,9.482,Small Hydro
ReAtlas_smallhydro.1619,1619,1201.882,6.266,Small Hydro
ReAtlas_smallhydro.1620,1620,1297.075,6.726,Small Hydro
ReAtlas_smallhydro.1621,1621,1474.828,7.841,Small Hydro
ReAtlas_smallhydro.1622,1622,5550.265,91.437,Small Hydro
ReAtlas_smallhydro.1623,1623,1568.512,8.333,Small Hydro
ReAtlas_smallhydro.1624,1624,1827.355,9.547,Small Hydro
ReAtlas_smallhydro.1625,1625,1675.053,8.957,Small Hydro
ReAtlas_smallhydro.1627,1627,1671.491,7.677,Small Hydro
ReAtlas_smallhydro.1628,1628,1746.933,9.35,Small Hydro
ReAtlas_smallhydro.1629,1629,1745.185,14.37,Small Hydro
ReAtlas_smallhydro.1630,1630,1648.611,9.055,Small Hydro
ReAtlas_smallhydro.1631,1631,1275.571,10.499,Small Hydro
ReAtlas_smallhydro.1632,1632,8627.11,10.367,Small Hydro
ReAtlas_smallhydro.1633,1633,1228.544,1.476,Small Hydro
ReAtlas_smallhydro.1634,1634,1058.308,8.661,Small Hydro
ReAtlas_smallhydro.1635,1635,5584.321,6.726,Small Hydro
ReAtlas_smallhydro.1637,1637,5164.858,7.644,Small Hydro
ReAtlas_smallhydro.1638,1638,1273.932,7.218,Small Hydro
ReAtlas_smallhydro.1639,1639,1158.512,6.562,Small Hydro
ReAtlas_smallhydro.1640,1640,1177.532,15.026,Small Hydro
ReAtlas_smallhydro.1641,1641,7432.342,8.924,Small Hydro
ReAtlas_smallhydro.1642,1642,1896.656,10.728,Small Hydro
ReAtlas_smallhydro.1643,1643,1413.099,7.808,Small Hydro
ReAtlas_smallhydro.1644,1644,5602.974,8.301,Small Hydro
ReAtlas_smallhydro.1647,1647,6469.864,82.972,Small Hydro
ReAtlas_smallhydro.1651,1651,5870.681,8.825,Small Hydro
ReAtlas_smallhydro.1654,1654,4512.964,6.791,Small Hydro
ReAtlas_smallhydro.1658,1658,2896.728,4.364,Small Hydro
ReAtlas_smallhydro.1659,1659,3285.8,4.954,Small Hydro
ReAtlas_smallhydro.1661,1661,3198.471,4.823,Small Hydro
ReAtlas_smallhydro.1662,1662,2975.373,4.495,Small Hydro
ReAtlas_smallhydro.1664,1664,2540.553,3.839,Small Hydro
ReAtlas_smallhydro.1667,1667,9697.652,14.665,Small Hydro
ReAtlas_smallhydro.1668,1668,6342.659,9.711,Small Hydro
ReAtlas_smallhydro.1669,1669,1285.616,1.969,Small Hydro
ReAtlas_smallhydro.1670,1670,2699.762,4.134,Small Hydro
ReAtlas_smallhydro.1671,1671,5596.291,8.465,Small Hydro
ReAtlas_smallhydro.1672,1672,2950.75,4.528,Small Hydro
ReAtlas_smallhydro.1673,1673,1301.877,2.001,Small Hydro
ReAtlas_smallhydro.1674,1674,3137.201,4.823,Small Hydro
ReAtlas_smallhydro.1675,1675,5503.694,8.563,Small Hydro
ReAtlas_smallhydro.1676,1676,1244.785,30.184,Small Hydro
ReAtlas_smallhydro.1678,1678,5512.37,8.596,Small Hydro
ReAtlas_smallhydro.1679,1679,2629.855,4.101,Small Hydro
ReAtlas_smallhydro.1680,1680,2861.015,4.462,Small Hydro
ReAtlas_smallhydro.1681,1681,1211.896,1.903,Small Hydro
ReAtlas_smallhydro.1684,1684,6246.795,9.81,Small Hydro
ReAtlas_smallhydro.1686,1686,5606.294,8.957,Small Hydro
ReAtlas_smallhydro.1687,1687,1848.207,2.953,Small Hydro
